timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573049268897;Player;2.56337;24.98;-0.7138066;0;238.8;0;
1573049268897;Player;2.56337;24.98;-0.7138066;0;238.8;0;
1573049268914;Player;2.537709;24.98;-0.7293474;0;239.8001;0;
1573049268914;Player;2.537709;24.98;-0.7293474;0;239.8001;0;
1573049268935;Player;2.51178;24.98;-0.744438;0;241.1001;0;
1573049268935;Player;2.51178;24.98;-0.744438;0;241.1001;0;
1573049268952;Player;2.485516;24.98;-0.7589364;0;241.4001;0;
1573049268952;Player;2.485516;24.98;-0.7589364;0;241.4001;0;
1573049268968;Player;2.459177;24.98;-0.7732971;0;241.9001;0;
1573049268968;Player;2.459177;24.98;-0.7732971;0;241.9001;0;
1573049268985;Player;2.459177;24.98;-0.7732971;0;242.0001;0;
1573049268985;Player;2.459177;24.98;-0.7732971;0;242.0001;0;
1573049269002;Player;2.432688;24.98;-0.7873813;0;242.0001;0;
1573049269002;Player;2.432688;24.98;-0.7873813;0;242.0001;0;
1573049269019;Player;2.4062;24.98;-0.8014654;0;242.0001;0;
1573049269019;Player;2.4062;24.98;-0.8014654;0;242.0001;0;
1573049269036;Player;2.379711;24.98;-0.8155495;0;242.0001;0;
1573049269036;Player;2.379711;24.98;-0.8155495;0;242.0001;0;
1573049269053;Player;2.353223;24.98;-0.8296336;0;242.0001;0;
1573049269053;Player;2.353223;24.98;-0.8296336;0;242.0001;0;
1573049269070;Player;2.326735;24.98;-0.8437178;0;242.0001;0;
1573049269070;Player;2.326735;24.98;-0.8437178;0;242.0001;0;
1573049269087;Player;2.300246;24.98;-0.8524424;0;242.0001;0;
1573049269087;Player;2.300246;24.98;-0.8524424;0;242.0001;0;
1573049269104;Player;2.300246;24.98;-0.8524424;0;242.0001;0;
1573049269104;Player;2.300246;24.98;-0.8524424;0;242.0001;0;
1573049269121;Player;2.273758;24.98;-0.8524424;0;242.0001;0;
1573049269121;Player;2.273758;24.98;-0.8524424;0;242.0001;0;
1573049269138;Player;2.247269;24.98;-0.8524424;0;242.0001;0;
1573049269138;Player;2.247269;24.98;-0.8524424;0;242.0001;0;
1573049269155;Player;2.220781;24.98;-0.8524424;0;242.0001;0;
1573049269155;Player;2.220781;24.98;-0.8524424;0;242.0001;0;
1573049269172;Player;2.194292;24.98;-0.8524424;0;242.0001;0;
1573049269172;Player;2.194292;24.98;-0.8524424;0;242.0001;0;
1573049269188;Player;2.167804;24.98;-0.8524424;0;242.0001;0;
1573049269188;Player;2.167804;24.98;-0.8524424;0;242.0001;0;
1573049269205;Player;2.167804;24.98;-0.8524424;0;242.0001;0;
1573049269205;Player;2.167804;24.98;-0.8524424;0;242.0001;0;
1573049269222;Player;2.141315;24.98;-0.8524424;0;242.0001;0;
1573049269222;Player;2.141315;24.98;-0.8524424;0;242.0001;0;
1573049269238;Player;2.114827;24.98;-0.8524424;0;242.0001;0;
1573049269238;Player;2.114827;24.98;-0.8524424;0;242.0001;0;
1573049269255;Player;2.088339;24.98;-0.8524424;0;241.4001;0;
1573049269255;Player;2.088339;24.98;-0.8524424;0;241.4001;0;
1573049269272;Player;2.061999;24.98;-0.8524424;0;241.2001;0;
1573049269272;Player;2.061999;24.98;-0.8524424;0;241.2001;0;
1573049269289;Player;2.03571;24.98;-0.8524424;0;241.2001;0;
1573049269289;Player;2.03571;24.98;-0.8524424;0;241.2001;0;
1573049269305;Player;2.03571;24.98;-0.8524424;0;241.9001;0;
1573049269305;Player;2.03571;24.98;-0.8524424;0;241.9001;0;
1573049269322;Player;2.009246;24.98;-0.8524424;0;242.4001;0;
1573049269322;Player;2.009246;24.98;-0.8524424;0;242.4001;0;
1573049269339;Player;1.98266;24.98;-0.8529364;0;242.7001;0;
1573049269339;Player;1.98266;24.98;-0.8529364;0;242.7001;0;
1573049269356;Player;1.956001;24.98;-0.8533081;0;243.9001;0;
1573049269356;Player;1.956001;24.98;-0.8533081;0;243.9001;0;
1573049269372;Player;1.929061;24.98;-0.8548049;0;245.0001;0;
1573049269372;Player;1.929061;24.98;-0.8548049;0;245.0001;0;
1573049269389;Player;1.901871;24.98;-0.8561906;0;245.8001;0;
1573049269389;Player;1.901871;24.98;-0.8561906;0;245.8001;0;
1573049269409;Player;1.874508;24.98;-0.8572062;0;246.5001;0;
1573049269409;Player;1.874508;24.98;-0.8572062;0;246.5001;0;
1573049269426;Player;1.874508;24.98;-0.8572062;0;246.8001;0;
1573049269426;Player;1.874508;24.98;-0.8572062;0;246.8001;0;
1573049269443;Player;1.846934;24.98;-0.8584847;0;246.9001;0;
1573049269443;Player;1.846934;24.98;-0.8584847;0;246.9001;0;
1573049269459;Player;1.819339;24.98;-0.8586131;0;246.9001;0;
1573049269459;Player;1.819339;24.98;-0.8586131;0;246.9001;0;
1573049269476;Player;1.791744;24.98;-0.8586131;0;246.9001;0;
1573049269476;Player;1.791744;24.98;-0.8586131;0;246.9001;0;
1573049269493;Player;1.76415;24.98;-0.8586132;0;246.9001;0;
1573049269493;Player;1.76415;24.98;-0.8586132;0;246.9001;0;
